Date,Headline,Ticker,Content
2020-05-01 00:00:00 UTC,"UPDATE: Raymond James On Apple Notes 'and those who don't buy a phone this year will have a strong incentive to buy one next year, particularly with more complete 5G networks and our belief of a stronger 2021 iPhone feature set'",AAPL,
2020-05-01 00:00:00 UTC,"UPDATE: Raymond James Maintains Outperform On Apple, Raises Target To $340 Notes 'our optimism for the stock is about 2021. We think upgrades to 5G are inevitable'",AAPL,
2020-05-01 00:00:00 UTC,"UPDATE: Morgan Stanley On Apple Notes 'With increased confidence in the 5G iPhone launch and stretched iPhone replacement cycles, Apple remains top pick'",AAPL,
2020-05-01 00:00:00 UTC,"UPDATE: Morgan Stanley Maintains Overweight On Apple, Raises Tgt To $326 Notes 'While Apple pulled guidance, qualitative commentary leads us to raise our F3Q revenue estimate as demand improved in 2H of April and more stores will open before quarter-end'",AAPL,
2020-05-01 00:00:00 UTC,"UPDATE: Cascend Reiterates Buy On Apple, Lowers Target To $325 Notes 'not providing guidance is worrying even as the company performs solidly in a difficult environment",AAPL,
2020-05-01 00:00:00 UTC,"DA Davidson Maintains Buy on Apple, Lowers Price Target to $355",AAPL,
2020-05-01 00:00:00 UTC,"Canaccord Genuity Maintains Buy on Apple, Raises Price Target to $310",AAPL,
2020-05-01 00:00:00 UTC,"Nomura Instinet Maintains Neutral on Apple, Raises Price Target to $250",AAPL,
2020-05-01 00:00:00 UTC,"Disappointment From Amazon, Apple Weighs On Market As Investors Also Consider Energy Earnings",AAPL,
2020-05-01 00:00:00 UTC,"Apple shares are trading lower after the company reported revenue growth, which remained flat year over year.",AAPL,
2020-05-01 00:00:00 UTC,"UBS Maintains Buy on Apple, Raises Price Target to $325",AAPL,
2020-05-01 00:00:00 UTC,10 Biggest Price Target Changes For Friday,AAPL,
2020-05-01 00:00:00 UTC,"B of A Securities Reiterates Buy on Apple, Raises Price Target to $320",AAPL,
2020-05-01 00:00:00 UTC,"Raymond James Maintains Outperform on Apple, Raises Price Target to $340",AAPL,
2020-05-01 00:00:00 UTC,"Morgan Stanley Maintains Overweight on Apple, Raises Price Target to $326",AAPL,
2020-05-01 00:00:00 UTC,32 Stocks Moving in Friday's Pre-Market Session,AAPL,
2020-05-01 00:00:00 UTC,"JP Morgan Maintains Overweight on Apple, Raises Price Target to $350",AAPL,
2020-05-01 00:00:00 UTC,"Piper Sandler Maintains Overweight on Apple, Raises Price Target to $310",AAPL,
2020-05-01 00:00:00 UTC,"Cascend Maintains Buy on Apple, Lowers Price Target to $325",AAPL,
2020-05-01 00:00:00 UTC,Hearing JP Morgan Added Apple Shares To Its Bullish 'Focus List',AAPL,
2020-05-01 00:00:00 UTC,A Peek Into The Markets: US Stock Futures Point To A Lower Open,AAPL,
2020-05-01 00:00:00 UTC,"Apple, Huawei Each Captured a Higher Share of China's Smartphone Market in Q1, Says Canalys",AAPL,
2020-05-01 00:00:00 UTC,"8 Stocks To Watch For May 1, 2020",AAPL,
2020-05-01 00:00:00 UTC,Apple Increased Smartphone Market Share In China In Q1 During Pandemic: Report,AAPL,
2020-05-01 00:00:00 UTC,"Apple Has 'Better Days Ahead,' Analysts Say After Q1 Earnings Beat",AAPL,
2020-04-30 00:00:00 UTC,TikTok Considers Launching Reality TV Show,AAPL,
2020-04-30 00:00:00 UTC,Apple CEO Tim Cook: Store Traffic Not Back To Pre-COVID-19 Levels In China,AAPL,
2020-04-30 00:00:00 UTC,Apple CFO Says Advertising Also To Be Affected By June Quarter,AAPL,
2020-04-30 00:00:00 UTC,Apple CFO Says Apple Care And Advertising Will Be Affected In June Quarter,AAPL,
2020-04-30 00:00:00 UTC,"Apple CFO Expects Digital Services To Continue To Grow At Same Level Of Performance Seen In Mar., Qtr.; Says Expects Apple Care To Be Impacted During Jun. Qtr.",AAPL,
2020-04-30 00:00:00 UTC,"Apple CEO Tim Cook Says Austria, Australia Apple Stores To Reopen In 1 To 2 Weeks",AAPL,
2020-04-30 00:00:00 UTC,"Apple CEO, On TV+, Says Have Seen A Significant Uptick In Number Of People Who Are Viewing The Content As Well As The Engagement With Content",AAPL,
2020-04-30 00:00:00 UTC,Apple CEO Tim Cook Sees Remote Work Sector Accelerating,AAPL,
2020-04-30 00:00:00 UTC,Apple CEO: Our Products Are Even More Important In 'These Times',AAPL,
2020-04-30 00:00:00 UTC,"Apple CFO: The Core Of The Company Is Innovation, Will Continue To Invest In Product Pipeline",AAPL,
2020-04-30 00:00:00 UTC,"Apple CFO Says Due To Reduced Level Of Economic Activity, Services Like Apple Care And Advertising Have Been Impacted",AAPL,
2020-04-30 00:00:00 UTC,Apple CFO Says Expects YoY Revenue Performance To Improve In Jun. Qtr,AAPL,
2020-04-30 00:00:00 UTC,Apple CFO Says Liquidity Has Not Been Issue,AAPL,
2020-04-30 00:00:00 UTC,Apple CEO Tim Cook: We Will Not Be Issuing Guidance For The Following Quarter,AAPL,
2020-04-30 00:00:00 UTC,Apple CEO Tim Cook: We Envision iPad And Mac To Have Improving Year-Over-Year Performances In This Current Quarter,AAPL,
2020-04-30 00:00:00 UTC,Apple CEO Tim Cook: Apple To Work With Google To Improve COVID-19 Contact Tracing,AAPL,
2020-04-30 00:00:00 UTC,Apple CEO Tim Cook: Apple News Had 125M Users,AAPL,
2020-04-30 00:00:00 UTC,Apple CEO Tim Cook: We Are Sourcing More Than 30M Masks For Employees Around The World,AAPL,
2020-04-30 00:00:00 UTC,12 Stocks Moving In Thursday's After-Hours Session,AAPL,
2020-04-30 00:00:00 UTC,"Apple Reports Big Q2 Earnings Beat, Driven By Record Services Revenue",AAPL,
2020-04-30 00:00:00 UTC,Apple shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. UPDATE: Shares have since reversed.,AAPL,
2020-04-30 00:00:00 UTC,"Apple CEO Tim Cook ""We are confident in our future and continue to make significant investments in all areas of our business to enrich our customers' lives ... including our five-year commitment to contribute $350 billion to the United States Economy""",AAPL,
2020-04-30 00:00:00 UTC,Apple Shares Trading Higher 2.3% Following Q2 Earnings,AAPL,
2020-04-30 00:00:00 UTC,"Apple Q2 iPhone Sales $28.962B, Mac Sales $5.351B, iPad $4.368B, Wearables, Home, Accessories $6.284B",AAPL,
2020-04-30 00:00:00 UTC,"Apple Q2 Americas Sales $25.473B, Europe $14.294B, Greater China $9.455B, Japan $5.206B, Rest Of Asia Pacific $3.885B",AAPL,
2020-04-30 00:00:00 UTC,"Apple Reports Q2 Service Revenue $13.348B, Up From $11.45B YoY",AAPL,
2020-04-30 00:00:00 UTC,"Apple CEO Tim Cook ""Despite COVID-19's unprecedented global impact, we're proud to report that Apple grew for the quarter, driven by an all-time record in Services and a quarterly record for Wearables""",AAPL,
2020-04-30 00:00:00 UTC,"Apple Q2 EPS $2.550 Beats $2.260 Estimate, Sales $58.300B Beat $54.540B Estimate",AAPL,
2020-04-30 00:00:00 UTC,"Watching Apple Shares Decline At Least 1% Head Of Earnings, Expected At 4:30",AAPL,
2020-04-30 00:00:00 UTC,Morning Market Stats in 5 Minutes,AAPL,
2020-04-30 00:00:00 UTC,"Apple And Amazon Up To Bat this Afternoon As Investors Ponder Microsoft, Facebook Results",AAPL,
2020-04-30 00:00:00 UTC,Mike Khouw Sees Unusual Options Activity In Apple,AAPL,
2020-04-30 00:00:00 UTC,"Benzinga Pro's Top 5 Stocks To Watch For Thurs., Apr. 30, 2020: AAPL, LVS, MRNA, IMKTA, CAPR",AAPL,
2020-04-30 00:00:00 UTC,A Peek Into The Markets: US Stock Futures Edge Higher Ahead Of Apple Earnings,AAPL,
2020-04-30 00:00:00 UTC,"10 Stocks To Watch For April 30, 2020",AAPL,
2020-04-30 00:00:00 UTC,"Earnings Scheduled For April 30, 2020",AAPL,
2020-04-29 00:00:00 UTC,"Shares of several technology companies are trading higher amid market strength following positive data from a study of Gilead's Remdesivir, which is being evaluated for coronavirus. A successful treatment could mean a sooner return to economic activity. NOTE: Some names may also be moving in sympathy following recent earnings from Google and some semiconductor companies.",AAPL,
2020-04-29 00:00:00 UTC,"Alphabet, Boeing Shares Get A Lift Following Earnings, While GE Falls Short",AAPL,
2020-04-29 00:00:00 UTC,AT&T Is Hoping HBO Max Will Turn The Tide,AAPL,
2020-04-29 00:00:00 UTC,Apple Adds Coronavirus Testing Sites To Maps In US,AAPL,
2020-04-28 00:00:00 UTC,"Apple Earnings Ahead: Rough Quarter, iPhone Expectations And Getting Back To Business",AAPL,
2020-04-28 00:00:00 UTC,"Earnings Feast: Bring a Plate With Healthcare and Caterpillar in Morning, GOOGL And AMD Later",AAPL,
2020-04-27 00:00:00 UTC,How Large Apple Option Traders Are Positioning Ahead Of Earnings,AAPL,
2020-04-27 00:00:00 UTC,3 Sector ETFs For This Week's Earnings Parade,AAPL,
2020-04-27 00:00:00 UTC,"Raymond James Says 'We lowered our iPhone estimates 2 weeks ago to take into account the likelihood of slower sales, and we don't see a reason to change our estimates at this time'",AAPL,
2020-04-27 00:00:00 UTC,Raymond James On Reports Of Apple iPhone Delays Says 'Apple suppliers we spoke with hadn't seen changes yet'; Says 'Our conclusion is that AAPL is likely selectively notifying suppliers.',AAPL,
2020-04-27 00:00:00 UTC,Will COVID-19 Accelerate The Adoption Of Autonomous Vehicles?,AAPL,
2020-04-27 00:00:00 UTC,"UPDATE: B of A Securities On Apple Notes 'Although AAPL could choose to not provide any guidance,we think AAPL could also provide a much wider than normal range to encapsulate the uncertainty of COVID-19'",AAPL,
2020-04-27 00:00:00 UTC,"UPDATE: B of A Securities Reiterates Buy On Apple, Raises Target To $310 Notes 'To guide or not guide; that is the question'; Firm Expects 'AAPL to report F2Q well below consensus (not fully adjusted) and to guide well below consensus as well'",AAPL,
2020-04-27 00:00:00 UTC,"SpotlightNews Informs Communities, Extends Helping Hand To Small Publishers",AAPL,
2020-04-27 00:00:00 UTC,"B of A Securities Earlier Reiterated Buy on Apple, Raised Price Target to $310",AAPL,
2020-04-27 00:00:00 UTC,Morning Market Stats in 5 Minutes,AAPL,
2020-04-27 00:00:00 UTC,"Apple And Amazon Earnings, Fed Meeting Among Highlights In Busy Week Ahead",AAPL,
2020-04-27 00:00:00 UTC,UPDATE: Apple Cut Number Of Flagship iPhone Units Being Produced Over Jul. To Dec. Period By As Much As 20%,AAPL,
2020-04-27 00:00:00 UTC,Apple Shares Down 0.9% Since Earlier Dow Jones Report Co. Has Delayed Its Production Ramp Up For Flagship iPhones By About 1 Month,AAPL,
2020-04-27 00:00:00 UTC,"Apple Is Pushing Back New iPhone Production, WSJ Reports",AAPL,
2020-04-27 00:00:00 UTC,Carter Worth And Mike Khouw's Apple Trade,AAPL,
2020-04-27 00:00:00 UTC,Global Smartphone Shipments to Fall to 1.15B Units in 2020,AAPL,
2020-04-26 00:00:00 UTC,Amazon Pilots Online Screening Of New Sellers During Pandemic,AAPL,
2020-04-25 00:00:00 UTC,"Bulls And Bears Of The Week: Amazon, Boeing, Disney, Netflix And More",AAPL,
2020-04-24 00:00:00 UTC,"Nvidia Reportedly Eyeing 5nm Chips Even As Apple, AMD Ramp Up Orders",AAPL,
2020-04-24 00:00:00 UTC,"Apple Shares Unaffected As Hearing Trump Says He Spoke With Tim Cook, Trump Says Cook Believes Economy Will See V-Shaped Recovery",AAPL,
2020-04-24 00:00:00 UTC,10 Biggest Price Target Changes For Friday,AAPL,
2020-04-24 00:00:00 UTC,Hearing Credit Suisse Asia Sees Apple Cutting iPhone Jul. To Sept. Production By 30% Given A Delay In Production Ramp For 2020 Models,AAPL,
2020-04-24 00:00:00 UTC,"Apple Says No Evidence That Hackers Exploited Vulnerability In iPhones, iPads To Steal Data",AAPL,
2020-04-24 00:00:00 UTC,Apple Says No Evidence iPhone Mail Flaw Used Against Customers,AAPL,
2020-04-23 00:00:00 UTC,"Apple Analyst Braces For 'Friday The 13th'-Like Q2, Says iPhone On Track",AAPL,
2020-04-23 00:00:00 UTC,"Apple Reportedly Shifting Away From Intel, Will Make Its Own Mac Chips",AAPL,
2020-04-23 00:00:00 UTC,Intel Shares Unaffected Following NY Post Article 'Apple to reportedly use its own chips for Macs instead of Intel's next year',AAPL,
2020-04-23 00:00:00 UTC,10 Biggest Price Target Changes For Thursday,AAPL,
2020-04-23 00:00:00 UTC,"Daiwa Capital Downgrades Apple to Outperform, Lowers Price Target to $297",AAPL,
2020-04-23 00:00:00 UTC,"Apple Acknowledges Security Flaw in iPhone, iPads That Hackers May Have Used To Steal Data For Years",AAPL,
2020-04-22 00:00:00 UTC,Another Autonomous Trucking Startup Announces Layoffs,AAPL,
2020-04-22 00:00:00 UTC,These Companies Could Rebound Sharply After The COVID-19 Crisis,AAPL,
2020-04-22 00:00:00 UTC,"Little Things Count: After Selloff To Start Week, A Bit of Light Arrives With Positive Earnings",AAPL,
2020-04-22 00:00:00 UTC,Gene Munster Sees Apple And Tesla As Biggest Winners This Earnings Season,AAPL,
2020-04-21 00:00:00 UTC,How Stable Are Their Networks? AT&T And Verizon Set To Release Q1 Earnings,AAPL,
2020-04-21 00:00:00 UTC,Shares of several technology companies are trading lower amid overall market weakness following a collapse in oil prices. Oil has been negatively impacted by excess supply and low demand amid the coronavirus pandemic.,AAPL,
2020-04-21 00:00:00 UTC,Tuesday's Market Minute: The Streaming Comeback Kid: Netflix,AAPL,
2020-04-21 00:00:00 UTC,Apple Shares Spike 1.5% Amid Nikkei Report Co. Aiming To Increase iPhone Output By 4% Through Mar.,AAPL,
2020-04-21 00:00:00 UTC,Apple Likely to Defer New Airpods Pro Launch,AAPL,
2020-04-21 00:00:00 UTC,Apple Services Now Available in More Countries Around the World,AAPL,
2020-04-20 00:00:00 UTC,Jerremy Newsome Shares The Rules For His Options Strategy,AAPL,
2020-04-20 00:00:00 UTC,Coronavirus Sell-Off A Major Opportunity For Activist Investors,AAPL,
2020-04-20 00:00:00 UTC,"Halliburton, United, Among Key Names Reporting Results, With More Airlines Due Later In Week",AAPL,
2020-04-19 00:00:00 UTC,"Bulls And Bears Of The Week: Caterpillar, Facebook, Microsoft And More",AAPL,
2020-04-18 00:00:00 UTC,"'Options Action' Traders Weigh In On Apple, S&P 500, Crude Oil",AAPL,
2020-04-18 00:00:00 UTC,Smart Option Trading CEO On Gaining An Edge With Options: 'They Show The Overall Sentiment',AAPL,
2020-04-17 00:00:00 UTC,"Gene Munster Dismisses Goldman's Apple Downgrade, Says Cupertino Has Long-Term Earnings Power",AAPL,
2020-04-17 00:00:00 UTC,"Goldman Turns Bearish On Apple, Qualcomm, Projects 36% Drop In Q2 iPhone Sales",AAPL,
2020-04-17 00:00:00 UTC,"Big Earnings Day As Honeywell, Procter & Gamble, Schlumberger Among Those Reporting",AAPL,
2020-04-17 00:00:00 UTC,'Apple supplier Foxconn steps up semiconductor plans with deal to build a new base in Qingdao' -South China Morning Post,AAPL,
2020-04-17 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For April 17, 2020",AAPL,
2020-04-17 00:00:00 UTC,"UPDATE: Goldman Sachs Downgrades Apple To Sell, Lowers Target To $233 'as COVID-19 downturn drives reduced 2021 forecasts'",AAPL,
2020-04-17 00:00:00 UTC,10 Biggest Price Target Changes For Friday,AAPL,
2020-04-17 00:00:00 UTC,A Peek Into The Markets: US Stock Futures Signal Higher Start On Wall Street,AAPL,
2020-04-17 00:00:00 UTC,"Goldman Sachs Downgrades Apple to Sell, Lowers Price Target to $233",AAPL,
2020-04-17 00:00:00 UTC,"Apple Reopening Store In Seoul, First Outside China",AAPL,
2020-04-16 00:00:00 UTC,"Big Stocks Moving After Hours As Market Cheers Gilead, 'Reopening' Updates",AAPL,
2020-04-16 00:00:00 UTC,S&P 500 Futures Up 3.2% After Hours; Many Other Stocks Moving Higher With Futures; Investors Reacting Favorably To White Phase Guidelines On Reopening Economy,AAPL,
2020-04-16 00:00:00 UTC,"Apple's Tim Cook Tells Staff Mgmt. Is Unclear When Employees Will Be Able To Return To Offices, Says Offices Will Likely Have Temperature Checks, Social Distancing Efforts",AAPL,
2020-04-16 00:00:00 UTC,Comcast's Peacock Takes Well-Timed Flight,AAPL,
2020-04-16 00:00:00 UTC,Apple shares are trading higher after Deutsche Bank maintained its Buy rating on the stock and raised its price target from $270 to $285 per share.,AAPL,
2020-04-16 00:00:00 UTC,"Deutsche Bank Maintains Buy on Apple, Raises Price Target to $285",AAPL,
2020-04-16 00:00:00 UTC,"Morgan Stanley Misses On EPS, But Shows Strong Trading Results For Q1 As Banks Wrap Up",AAPL,
2020-04-16 00:00:00 UTC,'Apple's only retail store in South Korea reopening April 18' -9to5Mac,AAPL,
2020-04-15 00:00:00 UTC,Software Rises Above Semiconductors And Hardware As Tech Heads Into Earnings Season,AAPL,
2020-04-15 00:00:00 UTC,"US Senator Blumenthal Says Apple, Google Have A 'Lot Of Work To Do' To Convince People Coronavirus Contact Tracing Will Not Violate Privacy",AAPL,
2020-04-15 00:00:00 UTC,Apple Ready To Launch 'iPhone 9'; Analyst Says Initial Sales Could Reach 25M Units,AAPL,
2020-04-15 00:00:00 UTC,Every Member Of Trump's 'Great American Economic Revival' Industry Groups,AAPL,
2020-04-15 00:00:00 UTC,BioXcel Therapeutics CEO Says Wearable Devices Are Another Tool To Combat Alzheimer's Agitation,AAPL,
2020-04-15 00:00:00 UTC,"Apple Shares Unaffected Following Co. Press Release Highlighting Second-Generation iPhone SE, Starting At $399",AAPL,
2020-04-14 00:00:00 UTC,"Apple Makes Available Its Mobility Data To Aid In Coronavirus Efforts, Says Trends Tool From Apple Maps Can Help Mitigate Spread Of Virus",AAPL,
2020-04-14 00:00:00 UTC,Apple shares are trading higher after it was reported the company shipped 2.5 million iPhones in China in March.,AAPL,
2020-04-14 00:00:00 UTC,"JPMorgan, Wells Fargo Earnings Lower Than Expected, But Positive Tone Helps Shares",AAPL,
2020-04-14 00:00:00 UTC,Apple And Google Give Details On Their Joint Coronavirus Contact Tracing Tool,AAPL,
2020-04-14 00:00:00 UTC,Apple Shipped 2.5M iPhones in China in March,AAPL,
2020-04-13 00:00:00 UTC,"IDC Issues PC Report For Q1, Shows 'Sharp Decline in Q1 2020 Despite Increased Demand to Meet Remote Work and School Needs'",AAPL,
2020-04-13 00:00:00 UTC,Commentary: Why Supply Chains Are Weaker Than Their Weakest Link,AAPL,
2020-04-13 00:00:00 UTC,Apple Reportedly Planning Major iPhone Design Overhaul For Fall Launches,AAPL,
2020-04-13 00:00:00 UTC,"Raymond James Maintains Outperform on Apple, Lowers Price Target to $305",AAPL,
2020-04-13 00:00:00 UTC,Apple And Google Team Up To Build Bluetooth Solution To Tackle COVID-19 Pandemic,AAPL,
2020-04-13 00:00:00 UTC,"Bloomberg Reports iPhone 12 to Feature Redesigned Stainless Steel Chasis, Cheaper Homepod to be Out Later This Year",AAPL,
2020-04-12 00:00:00 UTC,"Apple's Stock Will Outperform Other FAANG Stocks In 2020, Long-Term Future 'Among The Brightest', Munster Says",AAPL,
2020-04-11 00:00:00 UTC,"Benzinga's Bulls And Bears Of The Week: Apple, Disney, Intel And More",AAPL,
2020-04-09 00:00:00 UTC,Communications Services Sector Earnings: When Staying In Becomes The Trend,AAPL,
2020-04-09 00:00:00 UTC,Will FANG Lead The Market Rebound?,AAPL,
2020-04-09 00:00:00 UTC,Apple At A 'Fork In The Road' As Disney+ Reports 50M Subscribers,AAPL,
2020-04-09 00:00:00 UTC,"Nomura Maintains Neutral on Apple, Raises Price Target to $240",AAPL,
2020-04-09 00:00:00 UTC,2 Companies Well Positioned To Weather The Coronavirus Storm,AAPL,
2020-04-08 00:00:00 UTC,Disney Shares Climb 7% As Video On Demand Service Crosses 50M Subscribers,AAPL,
2020-04-08 00:00:00 UTC,"Netflix, YouTube, Disney+: Which Video Streaming Platform Do Teens Watch The Most?",AAPL,
2020-04-08 00:00:00 UTC,The Show Must Go On – Event Industry Rising To The Challenge Of COVID-19,AAPL,
2020-04-08 00:00:00 UTC,Global Payments Firm Papaya Global Publishes International COVID-19 Crisis Guides For Employers,AAPL,
2020-04-08 00:00:00 UTC,Watching Apple Shares; Hearing Traders Circulating Word Of Earlier Article From China Publication Suggesting Apple Cut Orders From China Suppliers,AAPL,
2020-04-08 00:00:00 UTC,Shares of several technology companies are trading higher amid overall market strength on optimism that US coronavirus cases could soon leveling off. NOTE: Some names in the sector have potentially benefited from recent work-at-home trends.,AAPL,
2020-04-08 00:00:00 UTC,10 Biggest Price Target Changes For Wednesday,AAPL,
2020-04-08 00:00:00 UTC,"JP Morgan Maintains Overweight on Apple, Lowers Price Target to $335",AAPL,
2020-04-08 00:00:00 UTC,Hearing Piper Sandler Raised Apple Price Target From $260 To $300; Unconfirmed,AAPL,
2020-04-08 00:00:00 UTC,iPhone Maker Foxconn To Produce Ventilators In US,AAPL,
2020-04-07 00:00:00 UTC,"Shares of several technology, semiconductor, and software companies are trading higher amid optimism that coronavirus cases in Asia are potentially easing. Global slowing cases could raise hopes of a sooner return to spending and economic activity.",AAPL,
